2026-01-06 08:50:30 | INFO | 【手工】rinnai_pdd_订单查询_订单明细_202411.py:9 : 
------------------------------------------------------------------------------------------------------------------------
在创建 2026-01-05 00:00:00~2026-01-05 23:59:59-超级淘客/全部活动 报告
2026-01-06 09:05:19 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:19 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-05
2026-01-06 09:05:19 | INFO | API_TaoKe_Good.py:89 : 任务已创建，702670050
2026-01-06 09:05:19 | INFO | API_TaoKe_Good.py:78 : 
------------------------------------------------------------------------------------------------------------------------
在创建 2026-01-04 00:00:00~2026-01-04 23:59:59-超级淘客/全部活动 报告
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-04
2026-01-06 09:05:20 | INFO | API_TaoKe_Good.py:89 : 任务已创建，702670052
2026-01-06 09:05:20 | INFO | API_TaoKe_Good.py:78 : 
------------------------------------------------------------------------------------------------------------------------
在创建 2026-01-03 00:00:00~2026-01-03 23:59:59-超级淘客/全部活动 报告
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-03
2026-01-06 09:05:20 | INFO | API_TaoKe_Good.py:89 : 任务已创建，702670053
2026-01-06 09:05:20 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-03
2026-01-06 09:05:20 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:05:20 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-05
2026-01-06 09:05:20 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:05:20 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:05:20 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:20 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:21 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:21 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-04
2026-01-06 09:05:21 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:05:51 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:05:51 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:51 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:51 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:51 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-03
2026-01-06 09:05:51 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:05:51 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:05:51 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:51 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:51 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:51 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-05
2026-01-06 09:05:51 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:05:51 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:05:51 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:51 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:51 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:51 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-04
2026-01-06 09:05:51 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:05:55 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000217477D3C50, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Cps.py', line 94, code cps_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:55 | INFO | API_TaoKe_Base.py:29 : {'2025-12-27 00:00:00~2026-01-05 23:59:59-订单结算明细报表': 256792959, '2025-12-26 00:00:00~2026-01-04 23:59:59-订单结算明细报表': 256613814, '2025-12-25 00:00:00~2026-01-03 23:59:59-订单结算明细报表': 256351069, '2025-12-01 00:00:00~2025-12-31 23:59:59-订单结算明细报表': 256293358, '2025-12-01 00:00:00~2025-12-31 17:03:58-订单结算明细报表': 255987254, '2025-12-21 00:00:00~2025-12-30 23:59:59-订单结算明细报表': 255943117, '2025-12-20 00:00:00~2025-12-29 23:59:59-订单结算明细报表': 255760529, '2025-12-19 00:00:00~2025-12-28 23:59:59-订单结算明细报表': 255601590, '2025-12-16 00:00:00~2025-12-25 23:59:59-订单结算明细报表': 255299403, '2025-12-15 00:00:00~2025-12-24 23:59:59-订单结算明细报表': 255128405}
2026-01-06 09:05:55 | INFO | tb_tk_淘宝联盟_数据分析_cps订单明细_订单结算明细报表_202505.py:48 : {}
2026-01-06 09:05:55 | INFO | tb_tk_淘宝联盟_数据分析_cps订单明细_订单结算明细报表_202505.py:50 : 
========================================================================================================================
开始采集林内官方旗舰店，2025-12-27_2026-01-05的数据
2026-01-06 09:06:00 | INFO | extra_reqlog.py:12 : 在<frame at 0x000002174798C230, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Cps.py', line 121, code fetch_cps_file_link>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:00 | INFO | API_TaoKe_Cps.py:123 : https://union-file-center.oss-cn-zhangjiakou.aliyuncs.com/adv_34274104_1_3_1766764800000_1767628799000?Expires=1767661571&OSSAccessKeyId=LTAI4FmnP9ZhkUeeAQpo4VPC&Signature=aBwo8GWnoCHjmTMGqprVGp%2FcvYw%3D&response-content-disposition=attachment%3B%20filename%3D2025-12-27%2000%253A00%253A00%257E2026-01-05%2023%253A59%253A59-%25E8%25AE%25A2%25E5%258D%2595%25E7%25BB%2593%25E7%25AE%2597%25E6%2598%258E%25E7%25BB%2586%25E6%258A%25A5%25E8%25A1%25A8.csv&response-content-type=text%2Fplain%3B%20charset%3DUTF-8
2026-01-06 09:06:00 | INFO | downloader.py:93 : https://union-file-center.oss-cn-zhangjiakou.aliyuncs.com/adv_34274104_1_3_1766764800000_1767628799000?Expires=1767661571&OSSAccessKeyId=LTAI4FmnP9ZhkUeeAQpo4VPC&Signature=aBwo8GWnoCHjmTMGqprVGp%2FcvYw%3D&response-content-disposition=attachment%3B%20filename%3D2025-12-27%2000%253A00%253A00%257E2026-01-05%2023%253A59%253A59-%25E8%25AE%25A2%25E5%258D%2595%25E7%25BB%2593%25E7%25AE%2597%25E6%2598%258E%25E7%25BB%2586%25E6%258A%25A5%25E8%25A1%25A8.csv&response-content-type=text%2Fplain%3B%20charset%3DUTF-8
2026-01-06 09:06:01 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000217479756C0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:01 | INFO | tb_tk_淘宝联盟_数据分析_cps订单明细_订单结算明细报表_202505.py:64 : 林内官方旗舰店,2025-12-27_2026-01-05已入库
2026-01-06 09:06:01 | INFO | tb_tk_淘宝联盟_数据分析_cps订单明细_订单结算明细报表_202505.py:65 : ----------------------------------------------------------------------------------------------------
2026-01-06 09:06:01 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000021747941120, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Cps.py', line 59, code tb_tk_cps_settlement_report>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:01 | SUCCESS | API_TaoKe_Cps.py:60 : 成功！！！创建任务日期:2025-12-27_2026-01-05
2026-01-06 09:06:01 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000217477D3C50, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Cps.py', line 94, code cps_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:01 | INFO | API_TaoKe_Base.py:29 : {'2025-12-26 00:00:00~2026-01-04 23:59:59-订单结算明细报表': 256615205, '2025-12-25 00:00:00~2026-01-03 23:59:59-订单结算明细报表': 256351589, '2025-12-21 00:00:00~2025-12-30 23:59:59-订单结算明细报表': 255943713, '2025-12-20 00:00:00~2025-12-29 23:59:59-订单结算明细报表': 255761992, '2025-12-19 00:00:00~2025-12-28 23:59:59-订单结算明细报表': 255603563, '2025-12-16 00:00:00~2025-12-25 23:59:59-订单结算明细报表': 255300215, '2025-12-15 00:00:00~2025-12-24 23:59:59-订单结算明细报表': 255128701, '2025-12-14 00:00:00~2025-12-23 23:59:59-订单结算明细报表': 254961437, '2025-12-13 00:00:00~2025-12-22 23:59:59-订单结算明细报表': 254825227}
2026-01-06 09:06:01 | INFO | tb_tk_淘宝联盟_数据分析_cps订单明细_订单结算明细报表_202505.py:41 : 等待100s
2026-01-06 09:06:21 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:06:22 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:22 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:06:22 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:22 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-03
2026-01-06 09:06:22 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:06:22 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:06:22 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:22 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:06:22 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:22 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-05
2026-01-06 09:06:22 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:06:22 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:06:22 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:22 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:06:22 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:22 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-04
2026-01-06 09:06:22 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:06:52 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:06:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:53 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:06:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:53 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-03
2026-01-06 09:06:53 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:06:53 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:06:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:53 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:06:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:53 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-05
2026-01-06 09:06:53 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:06:53 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:06:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:53 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:06:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:06:53 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-04
2026-01-06 09:06:53 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:07:23 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:07:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:07:24 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:07:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:07:24 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-03
2026-01-06 09:07:24 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:07:24 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:07:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:07:24 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:07:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:07:24 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-05
2026-01-06 09:07:24 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:07:24 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:07:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:07:24 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:07:24 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:07:24 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级淘客/全部活动创建任务日期:2026-01-04
2026-01-06 09:07:24 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
